id	asv_clean	0129_cdfa_med_1	0129_cdfa_med_10_run2	0129_cdfa_med_12	0129_cdfa_med_13	0129_cdfa_med_14	0129_cdfa_med_15	0129_cdfa_med_16_run2	0129_cdfa_med_18	0129_cdfa_med_19	0129_cdfa_med_2	0129_cdfa_med_20	0129_cdfa_med_21	0129_cdfa_med_24	0129_cdfa_med_25	0129_cdfa_med_26	0129_cdfa_med_27	0129_cdfa_med_28_run2	0129_cdfa_med_3	0129_cdfa_med_30	0129_cdfa_med_31	0129_cdfa_med_32	0129_cdfa_med_33	0129_cdfa_med_36	0129_cdfa_med_37	0129_cdfa_med_38	0129_cdfa_med_39	0129_cdfa_med_4	0129_cdfa_med_42	0129_cdfa_med_43	0129_cdfa_med_44	0129_cdfa_med_45	0129_cdfa_med_5_run2	0129_cdfa_med_6	0129_cdfa_med_7	0129_cdfa_med_8	0129_cdfa_med_9	0201_med_CC29_1	0201_med_CC29_10	0201_med_CC29_11	0201_med_CC29_12	0201_med_CC29_13	0201_med_CC29_14	0201_med_CC29_15	0201_med_CC29_16	0201_med_CC29_17	0201_med_CC29_18	0201_med_CC29_19	0201_med_CC29_2	0201_med_CC29_20	0201_med_CC29_21	0201_med_CC29_22	0201_med_CC29_23	0201_med_CC29_24	0201_med_CC29_25	0201_med_CC29_26	0201_med_CC29_27	0201_med_CC29_28	0201_med_CC29_29	0201_med_CC29_3	0201_med_CC29_30	0201_med_CC29_31	0201_med_CC29_32	0201_med_CC29_33	0201_med_CC29_34	0201_med_CC29_35	0201_med_CC29_36	0201_med_CC29_37	0201_med_CC29_38	0201_med_CC29_39	0201_med_CC29_4	0201_med_CC29_40	0201_med_CC29_41	0201_med_CC29_42	0201_med_CC29_43	0201_med_CC29_44	0201_med_CC29_45	0201_med_CC29_46	0201_med_CC29_47	0201_med_CC29_48	0201_med_CC29_49	0201_med_CC29_5	0201_med_CC29_50	0201_med_CC29_51	0201_med_CC29_52	0201_med_CC29_53	0201_med_CC29_54	0201_med_CC29_56	0201_med_CC29_57	0201_med_CC29_58	0201_med_CC29_6	0201_med_CC29_60	0201_med_CC29_61	0201_med_CC29_62	0201_med_CC29_64	0201_med_CC29_65	0201_med_CC29_66	0201_med_CC29_67	0201_med_CC29_68	0201_med_CC29_69	0201_med_CC29_7	0201_med_CC29_70	0201_med_CC29_71	0201_med_CC29_72	0201_med_CC29_73	0201_med_CC29_74	0201_med_CC29_75	0201_med_CC29_76	0201_med_CC29_77	0201_med_CC29_78	0201_med_CC29_79	0201_med_CC29_8	0201_med_CC29_80	0201_med_CC29_9	CDFA_7d_CC29IRR1_PPA_run2	CDFA_7d_CC29IRR10_PPA_run2	CDFA_7d_CC29IRR2_PPA_run2	CDFA_7d_CC29IRR4_PPA_run2	CDFA_7d_CC29IRR5_PPA_run2	CDFA_7d_CC29IRR9_PPA_run2	CDFA_7d_CC29NIR1_PPA_run2	CDFA_7d_CC29NIR10_PPA_run2	CDFA_7d_CC29NIR4_PPA_run2	CDFA_7d_CC29NIR7_PPA_run2	CDFA_7d_CC29NIR9_PPA_run2	CDFA_7d_controlIRR1_PPA_run2	CDFA_7d_controlIRR10_PPA_run2	CDFA_7d_controlIRR4_PPA_run2	CDFA_7d_controlIRR5_PPA_run2	CDFA_7d_controlIRR6_PPA_run2	CDFA_7d_controlIRR7_PPA_run2	CDFA_7d_controlIRR8_PPA_run2	CDFA_7d_controlNIR10_PPA_run2	CDFA_7d_controlNIR3_PPA_run2	CDFA_7d_controlNIR6_PPA_run2	CDFA_7d_controlNIR9_PPA_run2	Enterobacter_CC2903	negative_control1	negative12_20control_PPA_run2	Positive1219_213683_PPA_run2
48ec79e5a06a8aaa3a347da81799442e	asv_37	0	0	0	1	1	2	0	3	1	0	3	1	0	0	0	0	0	0	1	1	0	65	5	12	9	9	0	7	22	17	19	0	0	8	2	3	2	0	56	86	10	38	18	26	13	147	39	2	42	64	3	235	1307	374	63	445	1745	361	0	170	12	49	68	80	9	132	5	29	31	28	36	182	206	60	327	550	227	10	41	36	7	83	89	962	25	266	21943	828	718	0	34165	23	20	32	0	2	0	15	5	0	0	0	5	5	2	0	10	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13b6d51a738b0653a4356a39adfa596a	asv_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	112	81	85	0	42	60	48	42	0	0	0	0	0	0	13	20	33	18	17	4	18	6	6	9	9	31	6	13	0	20	11	8	7	17	1	11	13	3	23	14	8	7	16	4	6	0	16	11	9	5	10	11	3	11	0	14	100	0	83	10005	5292	3087	11088	13311	6704	6932	15	8626	39	45	51	7	9	13	10	2	0	8	0	10	6	7	2	9	0	14	0	17	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12e6c620c916eca074490e388e364059	asv_39	0	0	0	0	0	0	0	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	62	87	76	82	0	36	59	49	50	0	0	0	2	0	12	13	18	18	0	8	0	10	10	7	18	11	19	11	18	0	22	7	7	4	13	0	27	15	5	12	5	9	13	10	5	9	2	24	6	9	7	11	21	4	17	0	17	105	20	97	10005	5166	3009	10677	13626	6634	6965	20	8565	63	69	95	11	0	13	19	7	0	16	0	4	8	10	0	7	0	6	0	20	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13fdce8417f230edae003f0e1d6415e6	asv_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65	88	82	73	0	30	32	41	34	0	0	0	0	0	19	12	16	20	3	14	0	14	12	6	13	10	24	2	15	0	20	6	8	11	16	5	10	9	0	14	0	4	5	11	7	14	0	15	13	6	6	9	19	0	11	0	13	86	5	47	10088	5219	3142	10139	13849	6508	6913	16	8452	33	27	54	9	5	10	15	0	0	7	0	9	5	5	4	0	0	5	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d28fb60d49abba710d74a4d69e281576	asv_41	0	0	14	24	10	18	0	31	48	0	32	28	39	46	44	35	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	50	52	63	56	14	42	3022	8546	5681	1715	613	2083	1430	44	696	4	1050	1886	576	193	949	1669	171	407	3018	397	7	459	3641	4400	6533	2220	758	5023	774	1007	1063	17	2080	17	269	6	39	24	2	10	5	9	16	7	4	14	8	0	5	0	5	6	10	7	4	11	10	5	0	15	8	5	6	5	7	3	2	0	3	5	6	6	12	6	50	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6fa3238ecdbe5c691544d49675b1d778	asv_42	0	3	12	25	18	14	0	26	44	2	50	27	51	55	46	50	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	35	48	52	64	12	35	2761	7922	5668	1564	575	2034	1334	37	717	5	970	1866	623	189	905	1451	159	393	2797	443	5	416	3187	4566	6449	1910	744	4943	832	1085	953	16	1970	15	224	6	30	22	12	11	13	5	10	6	23	11	0	24	48	14	13	7	20	8	1	13	8	1	0	14	8	8	0	10	5	6	0	1	8	5	4	9	5	8	54	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
a0ec2668157ffb2374ece8cad58ecc5f	asv_43	79	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	2	1	2602	81	2	4	0	2	11	11	7	1	0	590	0	0	4	9	13	2	0	0	4	1	161	3	10	21	3	0	0	2	1	3	11	3804	16	3	0	0	3	0	3	10	20	0	1290	0	0	1	0	1	8	3	0	3380	4	0	0	12	2	1	1	1	0	18479	0	5	6	1	1	1	1	1	2	6	15509	15	1697	0	1	2	0	0	5	0	0	0	1	0	0	0	0	6	1	0	1	0	4	0	0	0	0	3	7477
72b76d42b48437f3aad198c7cb7cd8ad	asv_44	0	0	0	7	0	5	0	0	0	0	0	7	0	0	6	0	0	0	0	1	0	0	67	84	61	91	0	44	70	40	51	0	6	8	6	0	15	21	24	60	31	29	0	23	8	9	13	13	19	0	20	0	32	29	15	15	31	8	17	10	0	26	49	12	17	34	6	12	9	22	14	12	9	5	7	0	9	0	0	84	0	77	8619	4598	2749	8830	10653	5178	5609	8	6857	39	41	64	8	10	11	8	0	0	7	0	12	10	8	24	10	0	8	0	26	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3f50eb1a59ea1b79505b0541cea8164	asv_45	12286	1	135	213	46	154	0	828	73	516	116	30	23	5	24	30	0	218	68	162	80	102	30	40	25	13	91	16	15	22	0	0	142	101	30243	70	19	76	44	61	39	39	31	52	0	0	0	32	0	0	0	0	0	0	0	0	0	0	62	0	0	10	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	57	0	64	2	0	0	0	0	9	0	3	8	0	0	4	51	44	38	31	47	20	28	20	78	49	0	0	0	0
a1ed2390308c5f77c63eceb9b7a4841e	asv_46	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	2954	2073	0	0	0	0	0	0	0	0	0	1102	0	0	0	0	0	0	0	0	0	0	3229	0	0	0	0	0	0	0	0	0	0	4243	0	23	0	0	18	0	191	0	95	0	842	0	0	0	0	0	8	53	21	438	16	1778	1895	2461	1913	581	2898	1971	2931	4783	16	9	19	3	2	0	0	0	0	2	934	0	4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89874696ec0e4a05b5a3a1e95f24c0e2	asv_47	0	0	8	8	7	14	0	11	22	0	23	15	22	32	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	36	26	22	0	16	1685	4458	3195	1022	322	1266	785	26	431	0	543	1026	289	96	477	1013	118	170	1784	205	4	284	2036	2464	3661	1391	465	2987	423	597	550	14	1123	12	151	4	17	10	5	0	0	14	0	11	160	49	25	163	418	66	66	0	160	9	5	9	0	5	0	8	0	15	0	3	0	0	0	0	0	0	0	2	23	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80f80b5a365aeea2a336b9e45519574c	asv_48	0	0	11	11	18	17	0	15	27	0	18	25	30	37	19	33	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	21	37	33	41	12	22	1703	4677	3053	1012	358	1240	859	33	443	0	569	1219	281	112	504	882	85	225	1872	225	0	259	1946	2446	3788	1202	456	2883	466	661	590	28	1124	14	135	10	14	9	7	4	9	0	9	6	22	18	0	64	69	28	23	9	43	3	0	0	7	1	0	8	0	9	2	0	5	0	0	4	8	8	1	0	8	9	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd5004f02085957ebc32e2c98c676ccf	asv_49	79	0	20255	229	115	458	43	137	51	912	1055	40	57	33	87	22	12	79	90	74	59	89	132	165	47	204	71	25	93	42	104	702	71	53	53	35	151	142	16	0	10	0	0	0	49	38	60	109	32	48	36	47	62	8	0	7	0	10	133	7	0	7	10	0	7	0	3	0	0	58	7	0	0	56	9	70	24	39	110	55	92	29	0	2	4	2	0	6	0	81	6	9	6	4	14	0	0	0	9	240	82	31	138	85	112	94	40	17	23	132	524	79	427	411	15	51	10	29	39	23	0	13	48	15	13	626	462	881	309	512	2307	165	207	141	243	0	0	0	3
cc344cee0296fc4f074bd13fbf66aa7f	asv_50	0	0	6	7	10	13	0	5	22	0	14	14	19	21	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	29	32	29	8	16	1621	4630	3230	1073	349	1218	829	18	437	5	571	1181	334	108	460	813	105	171	1786	239	0	266	2129	2553	3723	1299	456	3027	464	549	522	7	1115	9	131	8	16	17	1	0	4	3	9	0	7	7	2	0	5	6	0	0	9	0	3	0	6	1	0	10	3	9	0	8	0	2	0	0	4	3	0	2	6	3	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c5874128e07cc54057ebc68ecf31b40	asv_51	47	0	26617	180	66	399	50	93	20	909	961	0	40	20	35	0	0	8	29	16	10	13	12	4	2	139	0	19	8	21	19	0	26	29	0	4	6	0	0	0	0	0	0	0	65	74	76	8	58	75	66	84	103	0	0	4	0	0	8	4	2	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	54	4	26	16	10	0	5	0	3	0	339	82	319	135	283	2739	99	143	114	161	0	0	0	0
21552fe8568f06a1f2d90d2bc88e9e9c	asv_52	0	1	16	12	12	7	0	18	16	0	13	15	25	38	22	19	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	37	19	31	21	11	18	1480	4268	2884	728	322	1054	740	29	380	0	504	1083	282	116	446	902	83	215	1477	233	10	229	1848	2317	3411	1162	450	2664	421	555	463	29	1018	20	113	5	17	16	0	0	8	0	7	0	56	22	19	49	93	26	13	0	51	0	0	4	8	0	7	13	0	14	0	4	6	14	0	8	13	2	0	6	13	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f53491a8195a65edd2a61358d71b3b1	asv_53	66	0	22870	167	102	411	93	115	25	923	1022	8	42	24	52	7	0	38	54	19	31	43	22	14	14	173	31	23	16	27	31	0	48	25	25	0	45	11	0	0	9	0	4	9	40	44	54	26	49	73	43	42	73	0	8	7	4	0	27	8	0	8	0	0	0	0	0	0	0	25	0	17	0	0	0	0	13	14	22	0	35	0	0	0	0	0	0	7	0	16	9	0	0	0	0	0	6	0	10	43	12	0	11	0	18	10	0	14	0	11	65	14	35	5	14	54	0	35	23	0	4	7	0	0	4	332	69	273	117	268	2599	112	132	105	161	0	0	0	0
fe407363eede92e9957e205c68bf8d3f	asv_54	16	0	23744	167	72	355	47	127	24	960	1040	0	36	15	66	0	0	7	28	8	8	22	9	0	0	171	2	22	0	19	15	0	20	21	0	0	4	0	0	0	0	0	0	0	47	39	48	0	34	50	35	42	49	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	48	3	26	27	13	0	0	0	8	3	334	93	264	123	361	2573	127	166	107	152	0	0	2	0
c33a637fbdffb5e4c15fde56609beef8	asv_55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	11	14	0	2	0	0	1	0	0	0	0	0	0	1	2	2	0	2	2	9	2	0	1	0	2	0	0	0	12	1	0	0	1	0	0	1	19	109	211	125	51	72	0	101	60	2	22	3	0	0	0	0	0	2	9	12	0	6	162	152	132	387	21320	1069	764	1	1880	0	0	12	3	0	0	1	0	0	72	119	1222	748	207	284	147	95	76	925	16	489	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
f49ea0e799321c3c7862eb18c595a0a4	asv_56	33	0	22325	180	101	385	49	87	31	882	950	8	38	12	59	5	0	7	12	14	9	15	12	2	0	136	6	22	7	8	8	0	20	32	2	4	0	0	0	0	0	0	1	0	53	26	53	4	39	49	46	34	66	4	0	0	0	1	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	13	44	0	29	18	9	7	0	7	0	2	349	70	291	134	317	2470	113	142	109	117	0	0	0	0
eeb2296344a04739a9ecfc27569c689b	asv_57	47	0	22043	127	63	344	34	110	16	997	951	7	28	7	62	0	0	5	30	11	12	11	12	0	2	129	4	14	10	9	29	0	32	27	1	0	0	0	0	0	0	0	0	0	13	12	40	3	20	25	21	25	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	39	0	23	25	5	2	0	6	3	5	339	62	264	134	286	2475	103	124	108	138	0	0	1	0
9d77e5a5b9941dec52b936243f2aaf56	asv_58	27	0	21414	227	108	365	38	117	24	952	912	9	32	13	53	2	0	0	25	15	2	13	5	0	0	162	5	19	6	12	10	0	17	21	4	0	0	0	0	0	0	0	0	0	20	32	29	0	26	37	26	23	45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	4	11	49	0	25	27	9	5	0	4	7	7	347	75	283	136	310	2374	105	124	81	131	0	0	0	0
719e1d44ca6ecc01fcbf561680e59df6	asv_59	23	0	18705	182	83	327	28	72	18	875	791	6	27	12	44	4	0	6	16	10	7	16	11	1	1	150	4	19	5	14	8	0	16	24	0	5	0	0	0	0	0	0	0	0	20	32	42	0	22	41	28	28	49	0	1	2	0	0	2	3	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	46	0	23	20	9	0	4	5	4	5	331	57	263	119	301	2089	106	115	112	111	0	0	0	0
348fb9ae995e1a6b2645e1c69e95b567	asv_60	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	74	0	0	0	0	0	5	0	0	0	0	0	12	0	0	0	3	90	136	41	63	84	53	46	262	82	3	47	165	54	332	2008	688	148	874	3365	640	0	326	33	95	132	156	23	261	19	49	41	15	26	293	314	131	692	1012	368	6	38	36	10	171	5	196	14	48	2586	130	120	5	6782	7	5	6	0	0	0	7	8	0	0	0	8	2	0	1	11	5	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a568ce09a546c1355d67873b1edfe90	asv_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	3	7	6	6	0	1	0	2	0	0	0	0	0	2	0	0	0	4	0	0	0	16	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	8	0	13	16	299	13	24	20369	107	95	0	698	0	0	16	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1c4d518d7f99956834c463d7aee4e5d	asv_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	8	7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	15	0	9	11	235	20	20	17960	105	93	0	644	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6395873ddbb7d1a8e8dfe8652e482e70	asv_63	160	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	19	0	0	0	3	0	0	0	3	23	0	6	0	0	0	16	0	0	5	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0	19	0	17	0	0	0	0	0	9	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	52	28	0	5	19	5	0	3	17	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	20	18050
7149c9557908919f8c8890592dce06c8	asv_64	234	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	10	48	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	27	0	0	0	40	0	0	0	0	21	0	0	0	0	0	54	0	0	25	0	2	2	0	0	0	0	34	30	0	0	0	0	0	0	0	23	0	30	0	0	0	0	0	20	0	0	32	0	0	0	19	0	0	0	0	0	26	0	0	20	0	0	0	0	0	1	0	94	16	0	17	13	3	6	3	14	0	0	0	8	0	0	0	0	18	4	0	0	0	14	0	0	1	0	14	17215
608ff6bb503afbeb78e72760c643ae04	asv_65	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1355	718	0	2	0	1	5	5	7	0	0	435	0	4	0	0	0	0	0	0	0	0	1448	0	0	0	5	0	5	0	3	0	4	2004	0	3	0	0	0	2	0	0	4	0	275	0	1	0	1	0	0	17	0	197	9	951	588	676	638	290	978	508	945	2097	0	4	6	0	1	1	0	1	0	0	349	1	1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e81e0dfcc13ffb88c02199d2bf9a0b6b	asv_66	60	33	77	1017	240	301	12	274	408	269	109	642	260	89	406	57	0	172	107	201	134	31	277	392	100	132	165	83	76	73	23	0	234	423	91	658	0	13	12	0	15	19	18	15	10	25	18	12	9	16	9	12	10	21	21	15	13	12	12	10	15	16	15	10	13	7	12	9	15	9	22	14	12	11	0	15	9	18	0	4	14	5	0	0	0	0	0	8	0	0	0	11	0	5	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	6	10	0	14	1205	0	19	0	2	4	1	73	0	7	0	19	983	1147	1819	610	737	297	230	283	197	265	0	0	0	3
e4b38241e79eeb7c33bf438d10fcd393	asv_67	38	55	48	1600	406	178	109	366	741	487	78	1107	361	166	653	46	0	212	146	292	210	42	120	191	35	110	318	139	131	123	26	0	144	760	40	1132	19	21	16	14	21	0	14	27	31	0	10	0	32	24	19	13	30	30	0	26	29	42	0	17	0	31	10	0	0	15	15	9	0	15	19	0	9	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	452	1	0	0	0	3	2	93	0	0	0	11	344	423	642	212	290	109	84	123	77	118	0	0	0	1
579aeb62d4fe9045ccbc28e8a6b199ae	asv_68	104	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	5	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	3	0	0	0	0	16	3	0	6	0	4	0	1	8	0	0	0	0	0	0	0	0	6	4	0	0	0	7	0	0	0	0	7	11954
38273b8a5e9dfd15b1f9a7c9804d3b9e	asv_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	3	3	2	0	0	0	0	0	0	0	0	13	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	3	0	7	12	211	4	52	3159	193	159	0	8245	5	0	8	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02d0131b0e738a880573e99d56f9293c	asv_70	100	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	11	0	0	3	0	0	4	0	0	15	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	6	0	0	5	0	0	0	12	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	33	11	0	3	4	0	3	1	12	0	0	0	2	0	0	0	0	10	3	0	0	0	4	0	0	0	0	4	11326
dcb303364a2bdb1193909ca9d7bf77de	asv_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	6	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	19	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	9	16	117	12	8	10217	37	45	0	365	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
e6ea5eb923c38208a45d89ed24bba141	asv_72	0	2	0	10	4	0	0	0	5	10	0	6	0	0	0	0	0	10	596	1203	772	22	7	0	0	1096	4	1469	1960	851	17	0	10	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	0	0	10	0	0	0	0	3	0	4	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	5	69	7	79	22	169	9	19	73	56	11	334	299	472	265	392	258	39	45	14	36	0	0	0	4
5fed5f5a09c9e0cb139f7d89e28d3e0f	asv_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5	5	95	9	26	9955	34	63	0	322	0	5	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb0fa3aa8494418ab62c3e1534a64f51	asv_74	0	7	24	40	11	19	27	16	16	11	0	25	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	19	19	10	31	25	0	5	4	4	209	161	16	0	35	17	18	18	74	34	57	91	24	206	272	522	713	75	300	119	82	377	148	35	25	34	0	0	2	7	9	0	0	31	4	12	15	0	9	49	15	12	30	0	349	0	0	6	16	0	13	41	40	87	19	548	358	427	414	170	448	466	764	394	54	56	68	16	29	24	18	44	11	26	302	25	325	0	8	0	0	0	0	0	4	0	0	8	0	10	0	0	0	5	6	0	7	0	0	0	0	6	0
491e677f725a5c0c80eda52027a17fb4	asv_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	4	0	0	0	3	0	0	0	6	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	3	18	140	5	49	2362	128	134	0	5759	4	2	6	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
